IdFeedBack,Prediction
S01_Sess01_FB001,0.7194231549332372
S01_Sess01_FB002,0.7189684591414793
S01_Sess01_FB003,0.7238732297228103
S01_Sess01_FB004,0.712520355536294
S01_Sess01_FB005,0.7192468569288453
S01_Sess01_FB006,0.7194222961710304
S01_Sess01_FB007,0.7009563806021459
S01_Sess01_FB008,0.7103686488588012
S01_Sess01_FB009,0.7127013088442544
S01_Sess01_FB010,0.7227477332038061
S01_Sess01_FB011,0.7243276319883573
S01_Sess01_FB012,0.7011106817165043
S01_Sess01_FB013,0.702664160821595
S01_Sess01_FB014,0.723396795452685
S01_Sess01_FB015,0.7272840063960833
S01_Sess01_FB016,0.6974945510880413
S01_Sess01_FB017,0.731693449487845
S01_Sess01_FB018,0.7226366196660517
S01_Sess01_FB019,0.7128473495615103
S01_Sess01_FB020,0.6887931207872797
S01_Sess01_FB021,0.6969482020283552
S01_Sess01_FB022,0.7206337711470971
S01_Sess01_FB023,0.6999731200049452
S01_Sess01_FB024,0.7305913141479554
S01_Sess01_FB025,0.7216302112022358
S01_Sess01_FB026,0.7309694337338799
S01_Sess01_FB027,0.7336223321599514
S01_Sess01_FB028,0.7096392600725409
S01_Sess01_FB029,0.7204488384369815
S01_Sess01_FB030,0.7230131771453899
S01_Sess01_FB031,0.7015548904898717
S01_Sess01_FB032,0.7297699424666209
S01_Sess01_FB033,0.7271594795612925
S01_Sess01_FB034,0.7108484667039632
S01_Sess01_FB035,0.7335117539604467
S01_Sess01_FB036,0.7181571210475027
S01_Sess01_FB037,0.7223566707079914
S01_Sess01_FB038,0.7257473882290921
S01_Sess01_FB039,0.7263927999953909
S01_Sess01_FB040,0.7001122742946931
S01_Sess01_FB041,0.6962236136111609
S01_Sess01_FB042,0.6912837906572068
S01_Sess01_FB043,0.7149807375396261
S01_Sess01_FB044,0.7037282632034985
S01_Sess01_FB045,0.7149353479140481
S01_Sess01_FB046,0.7354753471899868
S01_Sess01_FB047,0.7044228114315078
S01_Sess01_FB048,0.696288283470755
S01_Sess01_FB049,0.7087851568478982
S01_Sess01_FB050,0.6935545250224119
S01_Sess01_FB051,0.6955885264826338
S01_Sess01_FB052,0.7171592192472702
S01_Sess01_FB053,0.7175992391095082
S01_Sess01_FB054,0.7130967525853265
S01_Sess01_FB055,0.7218993077762644
S01_Sess01_FB056,0.7143627488662774
S01_Sess01_FB057,0.7305856010570545
S01_Sess01_FB058,0.7186290020254211
S01_Sess01_FB059,0.7195213919276573
S01_Sess01_FB060,0.722030831063935
S01_Sess02_FB001,0.7074680142416505
S01_Sess02_FB002,0.705966479749063
S01_Sess02_FB003,0.7113458174980525
S01_Sess02_FB004,0.7202932530769439
S01_Sess02_FB005,0.7110506585938619
S01_Sess02_FB006,0.7297658764510824
S01_Sess02_FB007,0.7095047004651462
S01_Sess02_FB008,0.733722206635339
S01_Sess02_FB009,0.7170337707296673
S01_Sess02_FB010,0.7271620920170477
S01_Sess02_FB011,0.7277877634038319
S01_Sess02_FB012,0.726534736874446
S01_Sess02_FB013,0.7380537676587793
S01_Sess02_FB014,0.7152057058382815
S01_Sess02_FB015,0.7105632337626382
S01_Sess02_FB016,0.7327418889366727
S01_Sess02_FB017,0.6962100486035196
S01_Sess02_FB018,0.7164509429195354
S01_Sess02_FB019,0.7365057381666873
