IdFeedBack,Prediction
S01_Sess01_FB001,0.5106045275406379
S01_Sess01_FB002,0.5508100822212698
S01_Sess01_FB003,0.5834630592133302
S01_Sess01_FB004,0.5253115570925384
S01_Sess01_FB005,0.6038925666952942
S01_Sess01_FB006,0.46389521550269297
S01_Sess01_FB007,0.5337339730526289
S01_Sess01_FB008,0.48169355333707686
S01_Sess01_FB009,0.4676567031662015
S01_Sess01_FB010,0.6263008967452532
S01_Sess01_FB011,0.5877677899864737
S01_Sess01_FB012,0.47431837699633156
S01_Sess01_FB013,0.4615268031726273
S01_Sess01_FB014,0.753446113796046
S01_Sess01_FB015,0.5582187154578024
S01_Sess01_FB016,0.4521373421170076
S01_Sess01_FB017,0.4798217807426577
S01_Sess01_FB018,0.5338326459569023
S01_Sess01_FB019,0.592010336005871
S01_Sess01_FB020,0.3682079490881906
S01_Sess01_FB021,0.326085339513491
S01_Sess01_FB022,0.4910090868836144
S01_Sess01_FB023,0.3996358823134471
S01_Sess01_FB024,0.5005201639091597
S01_Sess01_FB025,0.7536961121053658
S01_Sess01_FB026,0.6254508247446153
S01_Sess01_FB027,0.6064169857460602
S01_Sess01_FB028,0.44520699928433977
S01_Sess01_FB029,0.6218080738587857
S01_Sess01_FB030,0.5220903904899235
S01_Sess01_FB031,0.45152967996030463
S01_Sess01_FB032,0.6980824339041839
S01_Sess01_FB033,0.5692634820194995
S01_Sess01_FB034,0.5549729801671569
S01_Sess01_FB035,0.6250168629315711
S01_Sess01_FB036,0.518378185156446
S01_Sess01_FB037,0.5836698135396033
S01_Sess01_FB038,0.6452517346328075
S01_Sess01_FB039,0.6198167547918718
S01_Sess01_FB040,0.33952925839991366
S01_Sess01_FB041,0.45938453343898167
S01_Sess01_FB042,0.42749982887095883
S01_Sess01_FB043,0.5956603524238883
S01_Sess01_FB044,0.3575382558867122
S01_Sess01_FB045,0.5067866242325092
S01_Sess01_FB046,0.6241147063510221
S01_Sess01_FB047,0.4727526369763482
S01_Sess01_FB048,0.3131189226139684
S01_Sess01_FB049,0.4436757745471593
S01_Sess01_FB050,0.3015064213826373
S01_Sess01_FB051,0.3463249642155621
S01_Sess01_FB052,0.42999375571770776
S01_Sess01_FB053,0.5700365870899341
S01_Sess01_FB054,0.5633979518851693
S01_Sess01_FB055,0.4885094179842206
S01_Sess01_FB056,0.6054562761123171
S01_Sess01_FB057,0.5897874398805083
S01_Sess01_FB058,0.5324474268383066
S01_Sess01_FB059,0.43015857246411476
S01_Sess01_FB060,0.527705794548132
S01_Sess02_FB001,0.48639473401961164
S01_Sess02_FB002,0.375796691856234
S01_Sess02_FB003,0.3664497007947225
S01_Sess02_FB004,0.5523806610143623
S01_Sess02_FB005,0.47614994679824607
S01_Sess02_FB006,0.6972078839608328
S01_Sess02_FB007,0.5223547212370583
S01_Sess02_FB008,0.6342683715054335
S01_Sess02_FB009,0.6149676133895372
S01_Sess02_FB010,0.5498240855605112
S01_Sess02_FB011,0.5058616508118449
S01_Sess02_FB012,0.5507591351641947
S01_Sess02_FB013,0.5405354184910225
S01_Sess02_FB014,0.4660224945298002
S01_Sess02_FB015,0.5120686931403053
S01_Sess02_FB016,0.6073560507359594
S01_Sess02_FB017,0.39765627293788924
S01_Sess02_FB018,0.386755331515239
S01_Sess02_FB019,0.7209889727587021
S01_Sess02_FB020,0.6064598218575037
S01_Sess02_FB021,0.71953163709674
S01_Sess02_FB022,0.4118718501072582
S01_Sess02_FB023,0.2665132838960468
S01_Sess02_FB024,0.5905054757337344
S01_Sess02_FB025,0.513115345231492
S01_Sess02_FB026,0.5548202952358061
S01_Sess02_FB027,0.44047009765816214
S01_Sess02_FB028,0.6167904601701081
S01_Sess02_FB029,0.4038410348116261
S01_Sess02_FB030,0.6704664257184569
S01_Sess02_FB031,0.5723626487052925
S01_Sess02_FB032,0.45688062848821687
S01_Sess02_FB033,0.2602456527563278
S01_Sess02_FB034,0.623149314042259
S01_Sess02_FB035,0.2618485299308797
S01_Sess02_FB036,0.5641965739225471
S01_Sess02_FB037,0.4255003312888344
S01_Sess02_FB038,0.47441464900945474
S01_Sess02_FB039,0.5728945992361899
S01_Sess02_FB040,0.34072203969914294
S01_Sess02_FB041,0.627873616349643
S01_Sess02_FB042,0.26975089719990963
S01_Sess02_FB043,0.5928494061345897
S01_Sess02_FB044,0.6821280961644659
S01_Sess02_FB045,0.50318997991511
S01_Sess02_FB046,0.4904644205271396
S01_Sess02_FB047,0.6163668658571402
S01_Sess02_FB048,0.4698436686927711
S01_Sess02_FB049,0.6923439801976301
S01_Sess02_FB050,0.4506466577873095
S01_Sess02_FB051,0.6242335326575166
S01_Sess02_FB052,0.37092554948466183
S01_Sess02_FB053,0.5469707932182535
S01_Sess02_FB054,0.534944060259064
S01_Sess02_FB055,0.571115714079344
S01_Sess02_FB056,0.448100106536632
S01_Sess02_FB057,0.6847340818255232
S01_Sess02_FB058,0.3019416783153541
S01_Sess02_FB059,0.4197648887666522
S01_Sess02_FB060,0.4454149168213415
S01_Sess03_FB001,0.3635611044754733
S01_Sess03_FB002,0.2189870503646678
S01_Sess03_FB003,0.5762666668481596
S01_Sess03_FB004,0.510811244978617
S01_Sess03_FB005,0.5691597975868666
S01_Sess03_FB006,0.37956430898833793
S01_Sess03_FB007,0.6290714013659701
S01_Sess03_FB008,0.5127263131133415
S01_Sess03_FB009,0.4613608997659186
S01_Sess03_FB010,0.32789178295072174
S01_Sess03_FB011,0.4447874281533887
S01_Sess03_FB012,0.49576960912532647
S01_Sess03_FB013,0.45836347601490224
S01_Sess03_FB014,0.48589128039445045
S01_Sess03_FB015,0.40299679467689253
S01_Sess03_FB016,0.47365724172187285
S01_Sess03_FB017,0.6536367060926229
S01_Sess03_FB018,0.7456127944505836
S01_Sess03_FB019,0.4712756325891908
S01_Sess03_FB020,0.43149784799938673
S01_Sess03_FB021,0.6676242889359107
S01_Sess03_FB022,0.6251714210752368
