IdFeedBack,Prediction
S01_Sess01_FB001,0.9440360673866011
S01_Sess01_FB002,0.880755660896269
S01_Sess01_FB003,0.899827341720203
S01_Sess01_FB004,0.837188739050944
S01_Sess01_FB005,0.8290125244932228
S01_Sess01_FB006,0.8489313871843758
S01_Sess01_FB007,0.8212664210404081
S01_Sess01_FB008,0.9066420732971581
S01_Sess01_FB009,0.8167000134122594
S01_Sess01_FB010,0.8065443526441745
S01_Sess01_FB011,0.7840631569768691
S01_Sess01_FB012,0.8879970575806504
S01_Sess01_FB013,0.8887018411890039
S01_Sess01_FB014,0.9799647384016377
S01_Sess01_FB015,0.9757579750481471
S01_Sess01_FB016,0.7144201014403188
S01_Sess01_FB017,0.9203767337783023
S01_Sess01_FB018,0.9520662853546884
S01_Sess01_FB019,0.9446126603163258
S01_Sess01_FB020,0.7947117804762062
S01_Sess01_FB021,0.8213084290813063
S01_Sess01_FB022,0.9738824160411733
S01_Sess01_FB023,0.898248901107974
S01_Sess01_FB024,0.9095442185554139
S01_Sess01_FB025,0.9829706379987011
S01_Sess01_FB026,0.9354205258397512
S01_Sess01_FB027,0.9606402731493687
S01_Sess01_FB028,0.6167759856628027
S01_Sess01_FB029,0.7675757350065185
S01_Sess01_FB030,0.9637037504576391
S01_Sess01_FB031,0.689270563821594
S01_Sess01_FB032,0.9664657679207195
S01_Sess01_FB033,0.8790206252930851
S01_Sess01_FB034,0.8648385220172661
S01_Sess01_FB035,0.960389932064844
S01_Sess01_FB036,0.8810578673569458
S01_Sess01_FB037,0.971689971496552
S01_Sess01_FB038,0.9618409913122835
S01_Sess01_FB039,0.6421310044841027
S01_Sess01_FB040,0.53063929488233
S01_Sess01_FB041,0.8647419743665182
S01_Sess01_FB042,0.8752391705629977
S01_Sess01_FB043,0.9141790550313292
S01_Sess01_FB044,0.4342163447433545
S01_Sess01_FB045,0.8564776613727889
S01_Sess01_FB046,0.9782312942693107
S01_Sess01_FB047,0.8529175642863134
S01_Sess01_FB048,0.791288815863993
S01_Sess01_FB049,0.6712535746400692
S01_Sess01_FB050,0.7902135922078195
S01_Sess01_FB051,0.926430973609593
S01_Sess01_FB052,0.9174614313295454
S01_Sess01_FB053,0.9216315050484334
S01_Sess01_FB054,0.8908574174468019
S01_Sess01_FB055,0.9449062642962154
S01_Sess01_FB056,0.809653061130286
S01_Sess01_FB057,0.9099159508568667
S01_Sess01_FB058,0.7564737456701077
S01_Sess01_FB059,0.8576157592832613
S01_Sess01_FB060,0.9656199065275723
S01_Sess02_FB001,0.772633927026514
S01_Sess02_FB002,0.9111019348280003
S01_Sess02_FB003,0.9783126259188722
S01_Sess02_FB004,0.7386014984314891
S01_Sess02_FB005,0.9386363712782982
S01_Sess02_FB006,0.8768513466129711
S01_Sess02_FB007,0.808589057305612
S01_Sess02_FB008,0.9179845721783472
S01_Sess02_FB009,0.8654766548464025
S01_Sess02_FB010,0.9052182892078504
S01_Sess02_FB011,0.9756757271968358
S01_Sess02_FB012,0.8947629221434085
S01_Sess02_FB013,0.9079851444697713
S01_Sess02_FB014,0.6035303859373484
S01_Sess02_FB015,0.8953772717730568
S01_Sess02_FB016,0.9891154654895775
S01_Sess02_FB017,0.7043521020091964
S01_Sess02_FB018,0.8662484758914368
S01_Sess02_FB019,0.8756730423830553
S01_Sess02_FB020,0.7331753839883274
S01_Sess02_FB021,0.9020090148990446
S01_Sess02_FB022,0.8449103840175165
S01_Sess02_FB023,0.7997027474571707
S01_Sess02_FB024,0.8804818505249382
S01_Sess02_FB025,0.9276306347024057
S01_Sess02_FB026,0.9759641998625623
S01_Sess02_FB027,0.9228705159068802
S01_Sess02_FB028,0.8299547990705619
S01_Sess02_FB029,0.5878015640704819
S01_Sess02_FB030,0.8846429733910487
S01_Sess02_FB031,0.9311762520235849
S01_Sess02_FB032,0.796052702173278
S01_Sess02_FB033,0.960619973840159
S01_Sess02_FB034,0.5678861789438782
S01_Sess02_FB035,0.5348920556090291
S01_Sess02_FB036,0.9609001995460155
S01_Sess02_FB037,0.9019394551794263
S01_Sess02_FB038,0.9206231866265535
S01_Sess02_FB039,0.947125074623236
S01_Sess02_FB040,0.8789991885434063
S01_Sess02_FB041,0.8566580528627588
S01_Sess02_FB042,0.827974780449238
S01_Sess02_FB043,0.7755610194355128
S01_Sess02_FB044,0.8856692484800297
S01_Sess02_FB045,0.7365235060096056
S01_Sess02_FB046,0.7556507472173692
S01_Sess02_FB047,0.9574421734210828
S01_Sess02_FB048,0.9013244622513836
S01_Sess02_FB049,0.9253022575297469
S01_Sess02_FB050,0.8697158928141336
S01_Sess02_FB051,0.884357545264094
S01_Sess02_FB052,0.8412119638096887
S01_Sess02_FB053,0.948633666858393
S01_Sess02_FB054,0.9348492952659627
S01_Sess02_FB055,0.8576684485716031
S01_Sess02_FB056,0.8943520966383439
S01_Sess02_FB057,0.8609937650225781
S01_Sess02_FB058,0.8943276701493524
S01_Sess02_FB059,0.9226397017872148
S01_Sess02_FB060,0.8194198578317172
S01_Sess03_FB001,0.9272012087609084
S01_Sess03_FB002,0.7393021271337402
S01_Sess03_FB003,0.843117429194028
S01_Sess03_FB004,0.7134495819857822
S01_Sess03_FB005,0.8951637045979549
S01_Sess03_FB006,0.7277064827739982
S01_Sess03_FB007,0.7619517071704774
S01_Sess03_FB008,0.9715986858873707
S01_Sess03_FB009,0.6368392410168127
S01_Sess03_FB010,0.825716642259352
S01_Sess03_FB011,0.7921922333268702
S01_Sess03_FB012,0.7718944484963193
S01_Sess03_FB013,0.9344637903528618
S01_Sess03_FB014,0.5065511387088518
S01_Sess03_FB015,0.8486061296865973
S01_Sess03_FB016,0.8221375688037627
S01_Sess03_FB017,0.9292974235084109
S01_Sess03_FB018,0.8215073531479903
S01_Sess03_FB019,0.8740569217416829
S01_Sess03_FB020,0.43043252470074295
S01_Sess03_FB021,0.6949696983269198
S01_Sess03_FB022,0.9578341764349342
S01_Sess03_FB023,0.929003697381502
S01_Sess03_FB024,0.90067261027073
S01_Sess03_FB025,0.6586872358326369
S01_Sess03_FB026,0.8884987720511074
S01_Sess03_FB027,0.9195960379616797
S01_Sess03_FB028,0.8516344443036922
S01_Sess03_FB029,0.8671625146707836
S01_Sess03_FB030,0.9519483456445273
S01_Sess03_FB031,0.722721073682994
S01_Sess03_FB032,0.9500730168399539
S01_Sess03_FB033,0.8574319408408896
S01_Sess03_FB034,0.616268827850701
S01_Sess03_FB035,0.9710848040715931
S01_Sess03_FB036,0.8703109222494224
S01_Sess03_FB037,0.842756657884108
S01_Sess03_FB038,0.8699153133630341
S01_Sess03_FB039,0.7517654566051294
S01_Sess03_FB040,0.9472353661090319
S01_Sess03_FB041,0.8920827575264252
S01_Sess03_FB042,0.85222143693941
S01_Sess03_FB043,0.8066045297629229
S01_Sess03_FB044,0.9629649834948181
S01_Sess03_FB045,0.9250239928014384
S01_Sess03_FB046,0.8778635767652264
S01_Sess03_FB047,0.9093230005275194
S01_Sess03_FB048,0.8604366427200776
S01_Sess03_FB049,0.9503644970987544
