IdFeedBack,Prediction
S01_Sess01_FB001,0.5410195337401436
S01_Sess01_FB002,0.46042901580310125
S01_Sess01_FB003,0.6709500883193227
S01_Sess01_FB004,0.4737707193176858
S01_Sess01_FB005,0.6154600136402862
S01_Sess01_FB006,0.7049391269581872
S01_Sess01_FB007,0.3461939510189963
S01_Sess01_FB008,0.5852712725034915
S01_Sess01_FB009,0.48448036757963453
S01_Sess01_FB010,0.5443217757952026
S01_Sess01_FB011,0.48832490952256524
S01_Sess01_FB012,0.5834561313910289
S01_Sess01_FB013,0.577022638302694
S01_Sess01_FB014,0.5933514088457603
S01_Sess01_FB015,0.5789663090040278
S01_Sess01_FB016,0.5291620742458653
S01_Sess01_FB017,0.45416125926114626
S01_Sess01_FB018,0.6528429750618623
S01_Sess01_FB019,0.46402400168267255
S01_Sess01_FB020,0.39257556237925867
S01_Sess01_FB021,0.6174644863797516
S01_Sess01_FB022,0.6897094000183915
S01_Sess01_FB023,0.5532697697499912
S01_Sess01_FB024,0.5095172601117429
S01_Sess01_FB025,0.7574137050317298
S01_Sess01_FB026,0.4695868507234062
S01_Sess01_FB027,0.7135038658677602
S01_Sess01_FB028,0.4383521391122421
S01_Sess01_FB029,0.4831232937174368
S01_Sess01_FB030,0.5642913185302485
S01_Sess01_FB031,0.4645917221894015
S01_Sess01_FB032,0.6753855406783356
S01_Sess01_FB033,0.6445722742586105
S01_Sess01_FB034,0.6472163212670982
S01_Sess01_FB035,0.7336033794326461
S01_Sess01_FB036,0.6647230773030441
S01_Sess01_FB037,0.6566624754354445
S01_Sess01_FB038,0.6214259819705799
S01_Sess01_FB039,0.5593947041679843
S01_Sess01_FB040,0.4407841967700703
S01_Sess01_FB041,0.6422794833651194
S01_Sess01_FB042,0.5804760455086878
S01_Sess01_FB043,0.6087280400739148
S01_Sess01_FB044,0.455350559158551
S01_Sess01_FB045,0.4785152991309889
S01_Sess01_FB046,0.692886405975312
S01_Sess01_FB047,0.4732417077506645
S01_Sess01_FB048,0.6154106656050021
S01_Sess01_FB049,0.47992349580129634
S01_Sess01_FB050,0.396732535151571
S01_Sess01_FB051,0.5892966786335352
S01_Sess01_FB052,0.5974014528743414
S01_Sess01_FB053,0.6302194993125759
S01_Sess01_FB054,0.5455986418208516
S01_Sess01_FB055,0.6934409778026809
S01_Sess01_FB056,0.5498894507038828
S01_Sess01_FB057,0.5889640106266245
S01_Sess01_FB058,0.5645009484254946
S01_Sess01_FB059,0.6286786197230757
S01_Sess01_FB060,0.7132920234825101
S01_Sess02_FB001,0.409262012473037
S01_Sess02_FB002,0.4619864575666587
S01_Sess02_FB003,0.4619302213415801
S01_Sess02_FB004,0.5572869556252489
S01_Sess02_FB005,0.5111382284924615
S01_Sess02_FB006,0.43964160381708695
S01_Sess02_FB007,0.6364667281804295
S01_Sess02_FB008,0.6306159424453037
S01_Sess02_FB009,0.6351621628036602
S01_Sess02_FB010,0.7318272280779039
S01_Sess02_FB011,0.6148784856252745
S01_Sess02_FB012,0.5123431431104208
S01_Sess02_FB013,0.626316320584619
S01_Sess02_FB014,0.45340873033844786
S01_Sess02_FB015,0.3383486634322271
S01_Sess02_FB016,0.7098524292750411
S01_Sess02_FB017,0.4306893994642663
S01_Sess02_FB018,0.5260268015367924
S01_Sess02_FB019,0.6473793264046535
S01_Sess02_FB020,0.603100073630997
S01_Sess02_FB021,0.624165837460915
S01_Sess02_FB022,0.5452803108879243
S01_Sess02_FB023,0.37723565757799404
S01_Sess02_FB024,0.6722930785362591
S01_Sess02_FB025,0.6675227916554148
S01_Sess02_FB026,0.6797717215552449
S01_Sess02_FB027,0.5374017280760641
S01_Sess02_FB028,0.6188956148531192
S01_Sess02_FB029,0.48567910493656863
S01_Sess02_FB030,0.6401636053237257
S01_Sess02_FB031,0.6734911287795765
S01_Sess02_FB032,0.4664594106328706
S01_Sess02_FB033,0.7431156118177668
S01_Sess02_FB034,0.5456861811468936
S01_Sess02_FB035,0.4287499621804316
S01_Sess02_FB036,0.6723638382857721
S01_Sess02_FB037,0.5320832488237611
S01_Sess02_FB038,0.6024284547946768
S01_Sess02_FB039,0.6911725172666939
S01_Sess02_FB040,0.5305301190413154
S01_Sess02_FB041,0.5250654488911981
